Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:09.166,68,0.0,0.0,0.0,0.0,0.0,0.09514016569149475,0.007967437617480755,0.0,0.0,0.0,0.0,0.0,0.09496118298743439,0.007341567426919937,0.07199079543352127,-0.0006298358202911913,0.04123752564191818,0.1614646166563034,8.454919225187041e-06,0.5074450969696045,0.0011260306928306818,0.0012172842398285866,-0.00019190312013961375,0.08676239103078842,0.0655447468161583,0.016804245534464933,0.019462095367802936,0.02115192823112011,0.020262515172362328,0.19509281213697052,0.21757102753135682,-5.645752025884576e-05,0.0021352595649659634,0.004225665237754583,0.044623870975063325,0.002896938256770611,0.0023031977470964193,0.4487727880477905,0.4404859244823456,0.27397815835293576,0.27378272769362794,-8.15403473097831e-05,0.00029667376657016575,0.5092764161133697,0.30882977698024294,0.3091394603465973,-0.00026201963191851974,0.09999942779541016,0.1027391254901886,0.052113719284534454,0.06449965387582779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7498424053192139,1.234167218208313,1.423408031463623,0.7125385403633118,9.912941932678223,6.247087478637695,3.4155685901641846
00:00:00:10.183,68,0.0,0.0,0.0,0.0,0.0,0.09047348758602981,0.001031810068525374,0.0,0.0,0.0,0.0,0.0,0.09029109866069336,0.00044459104537963867,0.06904388964176178,-0.0006128348177298903,0.04241345450282097,0.15319117903709412,7.832408300600946e-05,0.5004011392593384,0.002486632438376546,0.0009323840495198965,-0.00013139485963620245,0.08461477607488632,0.06442036479711533,0.016978399629749275,0.019861537440487857,0.020602235570549965,0.019616782665252686,0.19254369099898225,0.21406314152948913,-0.00011538505350472406,0.0015576911391690373,0.00480685755610466,0.04488146114039307,0.004107012493076849,0.003601420051841712,0.43536925315856934,0.4262903928756714,0.25785711560232544,0.25734830725016783,2.2987127522355877e-05,0.0003216814948245883,0.5274320505518768,0.3234183527381958,0.32373026758337403,-0.00025862574693746865,0.09814848005771637,0.10049682855606079,0.052364058792591095,0.06440809369087219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7215863466262817,1.258333444595337,1.509675145149231,0.7643848657608032,9.396842002868652,6.19223690032959,3.868408441543579
00:00:00:12.200,68,0.0,0.0,0.0,0.0,0.0,0.09211348995941925,0.0007378125446848571,0.0,0.0,0.0,0.0,0.0,0.09192323991038437,0.0002349185961065814,0.06582639366388321,-0.0006090429960750043,0.04342375695705414,0.14874792098999023,9.326457802671939e-05,0.44446268677711487,0.002203048439696431,0.0007607786101289093,-9.211897850036621e-05,0.0885421633720398,0.06791602820158005,0.017342380536585905,0.02036186641119149,0.020458614453673363,0.019205469638109207,0.18472935722376863,0.2031861841737259,-0.0001904499513329938,0.0014177178964018822,0.005058879964053631,0.0429941152331707,0.0049134903770563605,0.004432948628338957,0.41193386912345886,0.4031153917312622,0.2302128235060562,0.22891021671719208,-0.00022934436856303364,-0.00010923385707428679,0.5406199693789764,0.33600411195657653,0.33631464842511594,-0.0002877402293961495,0.10062271356582642,0.10147921741008759,0.05017360672354698,0.05966965854167938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6341652870178223,1.1789448261260986,1.599242925643921,0.7498842477798462,9.47269058227539,6.073304176330566,4.083234786987305
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.09844179997470856,0.0009585833759047091,0.0,0.0,0.0,0.0,0.0,0.09826560363744812,0.0004972195602022111,0.06314174085855484,-0.0005727061070501804,0.04389538615942001,0.1468680053949356,0.00019605278794188052,0.3686538636684418,0.004681908059865236,0.0007619372918270528,-0.00030205369694158435,0.09551043808460236,0.07517658919095993,0.017775605853280824,0.020803479568588766,0.019825788214802742,0.018575618043541908,0.17318162596647338,0.18784182335157928,-0.00022645473654847592,0.0013285166351124644,0.005289797205477953,0.03778535963880386,0.005374501706884622,0.005008372396551323,0.3816588521003723,0.37302061915397644,0.19129607615033417,0.18868328985210114,-0.0002486610319465399,-0.0001601982075953856,0.5444008149410766,0.34438085557172854,0.3446724414887756,-0.0002615475677885115,0.10457028448581696,0.10485080629587173,0.04483110457658768,0.05192919075489044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5055534839630127,1.152342438697815,1.665605068206787,0.7503846287727356,9.195477485656738,6.144659042358398,4.317460060119629
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.10567179511342087,0.0008014249615371227,0.0,0.0,0.0,0.0,0.0,0.10558368863700561,0.0004759359289892018,0.06102810055017471,-0.0005452103796415031,0.04270218312740326,0.14922292530536652,0.0003563642385415733,0.2941071391105652,0.0031467927619814873,0.000616259581875056,-0.0003040480660274625,0.10397457331418991,0.08546237647533417,0.018183370414380312,0.021269600417106328,0.01988437958061695,0.018381290137767792,0.16092895814536742,0.1715159453900162,-0.00016658782260492444,0.001448837574571371,0.004858003929257393,0.03231838697309494,0.0049561903749422076,0.004592545547172308,0.343862384557724,0.33805906772613525,0.15646888333611755,0.15429735412923737,-3.6687852116301656e-05,-2.5165081751765683e-05,0.5422597639301727,0.35081342605441895,0.35109250243322143,-0.00016679406689945608,0.10812292993068695,0.10972455143928528,0.037582386285066605,0.042856551706790924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3430883884429932,1.0572559833526611,1.7670954465866089,0.7306641936302185,8.990424156188965,6.439123153686523,4.376617908477783
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.112503005937957,0.0004440307675395161,0.0,0.0,0.0,0.0,0.0,0.11250135374407501,0.00023792027786839753,0.05728759616613388,-0.0004934326861985028,0.041194166988134384,0.14344443380832672,0.00048269034596160054,0.2503918707370758,0.001108491444028914,0.0004576887295115739,-9.799480176297948e-05,0.11388002336025238,0.09915634989738464,0.018535529572868255,0.021762195407028246,0.020924724638462067,0.01949995569884777,0.149835789581073,0.1584309525792984,-0.00020681082969531417,0.0016965472605079412,0.003621487645432353,0.027581211554395486,0.004087759376458835,0.003875863378073049,0.3061555325984955,0.303125262260437,0.13101922267801971,0.12986834653942567,-0.00012231111759319901,-0.0001722765009617433,0.5403682701601501,0.35744150727535706,0.3577089085809418,-0.00023164392041508108,0.10920438915491104,0.11348100751638412,0.030010975897312164,0.035371869802474976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2345354557037354,1.0753345489501953,1.7507688999176025,0.7249797582626343,8.370635986328125,7.025225639343262,4.597901344299316
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.1159619931284378,0.0018977069994434714,0.0,0.0,0.0,0.0,0.0,0.11604828120998459,0.0016890347469598055,0.052785567939281464,-0.00045720874913968146,0.03807973489165306,0.13022005558013916,0.0006064915796741843,0.21416978538036346,0.0009887432679533958,0.00028204976115375757,0.00013041197962593287,0.12080706655979156,0.1090288907289505,0.018912174436357832,0.02233652246190126,0.021291734650731087,0.019947897642850876,0.14026261310030366,0.14768153244030457,-0.00019694208458531648,0.0020476379431784153,0.002209389116615057,0.023851775865600205,0.002867614075399637,0.002693142920204401,0.2675807476043701,0.26727578043937683,0.11123369115363159,0.11120659407708205,-0.00014618397108279169,-0.00013674497313331813,0.5366430878345398,0.3579457775001221,0.35820383207647705,-0.000202354189241305,0.10931767523288727,0.11652608960866928,0.02306305803358555,0.028309235349297523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0995278358459473,1.043664574623108,1.7960556745529175,0.6849606037139893,7.83542013168335,7.384030342102051,4.9538044929504395
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.11712852077448883,0.0321003757417202,0.0,0.0,0.0,0.0,0.0,0.11723649146531295,0.03189466893672943,0.04786650836467743,-0.0004621878906618804,0.034950271248817444,0.11571737378835678,0.0007761657470837235,0.1919570118188858,0.0013641619589179754,0.00025998352793976665,0.0003702902758959681,0.12648136913776398,0.11644434183835983,0.019201798633523916,0.02263628206277133,0.020877070724964142,0.019606243818998337,0.13511582742519226,0.1429865900098114,-0.00015878498379606754,0.0024280983489006758,0.001366200391203165,0.021028661433527947,0.002006309309898448,0.0018869233715183855,0.24028076231479645,0.24087047576904297,0.09502705537676086,0.0959961094357216,-0.00027559042791835964,-0.00024679183843545616,0.5303296819182343,0.3544540926527985,0.3547093457992371,-0.00021970391389913857,0.10787532478570938,0.11751362681388855,0.01957324706017971,0.024886734783649445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618810415267944,0.906295657157898,1.8793652057647705,0.6547114849090576,7.614556312561035,7.310971736907959,5.524472236633301
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.11491549982273178,0.07604240626096725,0.0,0.0,0.0,0.0,0.0,0.11504933259158097,0.07585140317678452,0.04423331096768379,-0.0004781588213518262,0.032407354563474655,0.10502514243125916,0.0010140156373381615,0.18124888837337494,0.0014935231301933527,0.00025326700415462255,0.0003953766718041152,0.12663935124874115,0.11680815368890762,0.01930526691230408,0.02267149026171961,0.020373554900288582,0.019138218834996223,0.13315971852261504,0.1419913824686905,-0.00010352880053687841,0.0026861224323511124,0.0009562873747199774,0.019324273016153717,0.0016469359691663147,0.0015238099813578128,0.2249276340007782,0.22624526917934418,0.0852723612299263,0.08638516994071808,-0.0003701019159052521,-0.00035352708073332906,0.5246855244446502,0.349845081599527,0.35010949890784604,-0.00022386788623407483,0.10651645809412003,0.1173618882894516,0.017526421695947647,0.022517956793308258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9171905517578125,0.8058700561523438,1.9687074422836304,0.6325528025627136,7.2992024421691895,7.202103137969971,6.1243205070495605
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.11126996386045455,0.120661161839962,0.0,0.0,0.0,0.0,0.0,0.11143205181002579,0.12047769874334335,0.04246083274483681,-0.0004718446871265769,0.029985317960381508,0.09898627549409866,0.0009978031739592552,0.1856115758419037,0.0013697624672204256,0.00024216249585151672,0.00037971974234096706,0.12192747741937637,0.11256377398967743,0.01951201739273283,0.022994736752950867,0.019952159374952316,0.018831977620720863,0.13303250818664628,0.14259891214488069,-4.6272129111457616e-05,0.0028058094903826714,0.0007629037136211991,0.018123148090102195,0.0013029563049086093,0.0011727054090046166,0.21948502957820892,0.22073771059513092,0.08195017584226989,0.08339703392916793,-0.000474634172860533,-0.00043943882337771356,0.5177930295360138,0.34183628108723757,0.34209541599378357,-0.0002914261713158339,0.10244842618703842,0.11481615155935287,0.016018154099583626,0.021236013621091843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8676575422286987,0.7279850840568542,2.0643231868743896,0.6103084087371826,7.466889381408691,6.737133979797363,6.612989902496338
00:00:00:19.333,68,0.0,0.0,0.0,0.0,0.0,0.10876876147228318,0.16519677639007568,0.0,0.0,0.0,0.0,0.0,0.10892846084367981,0.1650208681821823,0.041066356003284454,-0.0004518356581684202,0.0279883723706007,0.10090535879135132,0.0010495185852050781,0.20166322588920593,0.0018323683179914951,0.0002781587827485055,0.00029295802232809365,0.11560798436403275,0.10447465628385544,0.019920584392919112,0.02338675517547508,0.01937716454267502,0.01811988838016987,0.13331058993815842,0.1428360678163208,1.9834786144201644e-05,0.0029180964920669794,0.0007783794426359236,0.01766278737792263,0.0009755077546217024,0.0008070819742248178,0.2220161408185959,0.22350426018238068,0.08162881721291122,0.0835207533806366,-0.000561671273317188,-0.0005469346069730818,0.5132816098600556,0.33257210254716796,0.33283396066068116,-0.00030351997702382505,0.09780031442642212,0.11051750183105469,0.014693234115839005,0.018385620787739754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8484427332878113,0.6482866406440735,2.1707308292388916,0.5891587734222412,8.101800918579102,5.9195380210876465,6.868971824645996
00:00:00:21.350,68,0.0,0.0,0.0,0.0,0.0,0.10511464878625718,0.20433303713798523,0.0,0.0,0.0,0.0,0.0,0.10524274341050643,0.20405374467372894,0.0399482361972332,-0.0004603963752742857,0.02645876258611679,0.1086575910449028,0.0009531945106573403,0.22920554876327515,0.0019919252954423428,0.00046704246778972447,1.0893344551732298e-05,0.1076250970363617,0.09428209066390991,0.020384988412709762,0.023817322960703765,0.0189728494733572,0.017618905752897263,0.13297478482197572,0.14334696156249238,3.674328399938531e-05,0.0029879033099859953,0.000763018149882555,0.017646601501833153,0.0007357445631541848,0.00047282515480318965,0.23762626945972443,0.23798808455467224,0.08573628163398972,0.08763339474771346,-0.0007056117174215615,-0.0006014311220496893,0.5093861744018372,0.3234863244299683,0.3237415142582397,-0.0002615070261526853,0.09311216324567795,0.10571601986885071,0.013265900313854218,0.015941277146339417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295159339904785,0.5798344612121582,2.2594101428985596,0.5641542673110962,8.625057220458984,5.346014022827148,6.925936698913574
00:00:00:21.366,68,0.0,0.0,0.0,0.0,0.0,0.10185534183575974,0.24363578855991364,0.0,0.0,0.0,0.0,0.0,0.1019526557953064,0.2432970255613327,0.04010508581995964,-0.00045769906137138605,0.02553703635931015,0.1308833211660385,0.0008029299788177013,0.26597410440444946,0.002439150819554925,0.0005942157004028559,-0.0002166020858567208,0.09663419425487518,0.08099548518657684,0.020788238979189425,0.024091560498000476,0.018838485702872276,0.01738770492374897,0.13636808654950638,0.14780255596776276,8.410573354922235e-05,0.0030329138971865177,0.0006921041058376431,0.018356439551904486,0.0005373819079323172,0.00018189958504534346,0.266832172870636,0.26603320240974426,0.09533609926076889,0.09646130198100052,-0.0007024478982202709,-0.0005875516217201948,0.5059229731655518,0.31522027777140504,0.3154647238614319,-0.00027956365374848247,0.08901515603065491,0.1012025997042656,0.013525494374334812,0.014588055200874805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8467124700546265,0.5273697972297668,2.3185477256774902,0.5440133810043335,9.136544227600098,4.7590436935424805,6.902071475982666
00:00:00:22.383,68,0.0,0.0,0.0,0.0,0.0,0.09931418979931793,0.28201472759246826,0.0,0.0,0.0,0.0,0.0,0.09936579897774277,0.2816010117530823,0.04357007518410683,-0.0004903681110590696,0.025369923561811447,0.17353925108909607,0.000831926183309406,0.3132301867008209,0.007277171593159437,0.0009286150452680886,-0.00039955854299478233,0.07850183546543121,0.0609734021127224,0.021432659356938263,0.024534457389037208,0.018873147666454315,0.017232323065400124,0.1502336216633484,0.16395389843121644,0.00014450907474383712,0.0030677190516144037,0.0007057523471303284,0.020291205576791763,0.00047968884535865784,7.626372083676682e-05,0.308382123708725,0.30507034063339233,0.10911677281919174,0.10973900171555634,-0.0008251857943832874,-0.0006442952435463667,0.5087673068201172,0.31244312224773557,0.3126895278376251,-0.0002468156744726002,0.0851379930973053,0.09614746272563934,0.012597467750310898,0.013867813162505627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816463351249695,0.4733065366744995,2.380596399307251,0.537625253200531,9.325443267822266,4.176607608795166,7.153510093688965
